Times CreateTxGen,Times VerifyTx,Times TxResponse
0.015456914901733398,"0.0013599395751953125,0.002680540084838867","0.015180349349975586,0.01493382453918457"
0.006623744964599609,"0.0012586116790771484,0.0013582706451416016","0.006531715393066406,0.006461381912231445"
0.015236854553222656,0.0014753341674804688,0.0066220760345458984
0.015287637710571289,"0.002707958221435547,0.0013582706451416016","0.015072107315063477,0.006604909896850586"
0.014963626861572266,"0.001382589340209961,0.0013089179992675781","0.014890909194946289,0.015045166015625"
0.01514124870300293,"0.002669095993041992,0.0011019706726074219","0.006496429443359375,0.0065653324127197266"
0.015261173248291016,"0.0014264583587646484,0.0013492107391357422","0.006737470626831055,0.0066127777099609375"
0.006689548492431641,"0.0012748241424560547,0.0010988712310791016","0.014909029006958008,0.006536960601806641"
0.006787538528442383,"0.0013637542724609375,0.0014376640319824219","0.015141487121582031,0.014797687530517578"
0.006712198257446289,"0.001505136489868164,0.0013723373413085938","0.014956235885620117,0.0065343379974365234"
0.006680011749267578,"0.002768278121948242,0.0014729499816894531","0.00664520263671875,0.006545305252075195"
0.006724834442138672,0.0012593269348144531,0.006521940231323242
0.015102386474609375,0.001468658447265625,0.0066394805908203125
0.01508951187133789,"0.0028181076049804688,0.0012264251708984375","0.006560564041137695,0.01658916473388672"
0.006686210632324219,0.0029354095458984375,0.006575345993041992
0.0067234039306640625,"0.0012569427490234375,0.0012700557708740234","0.006495475769042969,0.014903783798217773"
0.014986753463745117,"0.0013675689697265625,0.002772092819213867","0.012984991073608398,0.014789342880249023"
0.006603717803955078,0.0013580322265625,0.006573200225830078
0.00667572021484375,"0.0012733936309814453,0.0014293193817138672","0.0064907073974609375,0.015730857849121094"
0.006611824035644531,"0.0013151168823242188,0.0012743473052978516","0.015232563018798828,0.0065953731536865234"
0.01513361930847168,"0.002639293670654297,0.0013432502746582031","0.01486063003540039,0.006573677062988281"
0.006739377975463867,"0.0012664794921875,0.0011546611785888672","0.014872074127197266,0.006504535675048828"
0.014968633651733398,0.002860546112060547,0.006551504135131836
0.006784915924072266,"0.0029938220977783203,0.0012772083282470703","0.006573200225830078,0.015562057495117188"
0.015797853469848633,"0.0014426708221435547,0.0010707378387451172","0.014582633972167969,0.006521940231323242"
0.0065860748291015625,0.0029129981994628906,0.006549358367919922
0.0068187713623046875,"0.0011620521545410156,0.002591371536254883","0.014944314956665039,0.014880657196044922"
0.017214059829711914,"0.0013620853424072266,0.0012345314025878906","0.00652623176574707,0.006512641906738281"
0.0066144466400146484,"0.0013570785522460938,0.0014309883117675781","0.006676197052001953,0.006520271301269531"
0.01511240005493164,"0.0013766288757324219,0.0014500617980957031","0.014801740646362305,0.006499767303466797"
0.016104459762573242,"0.002755880355834961,0.002935647964477539","0.00658869743347168,0.015085220336914062"
0.014515399932861328,"0.0013587474822998047,0.0014591217041015625","0.015020132064819336,0.0065724849700927734"
0.006623983383178711,"0.002934694290161133,0.001157522201538086","0.006505012512207031,0.014938592910766602"
0.006711006164550781,"0.0013015270233154297,0.0014963150024414062","0.006670475006103516,0.006654977798461914"
0.006718873977661133,"0.0013537406921386719,0.002457857131958008","0.01493215560913086,0.006529808044433594"
0.006716251373291016,"0.0014543533325195312,0.0027239322662353516","0.006619930267333984,0.006544589996337891"
0.006666898727416992,"0.0027437210083007812,0.002552509307861328","0.014946937561035156,0.006579875946044922"
0.015193462371826172,"0.0013630390167236328,0.0014057159423828125","0.007050752639770508,0.01493072509765625"
0.006616115570068359,0.0014600753784179688,0.006631135940551758
0.006609439849853516,0.0013802051544189453,0.006592273712158203
0.00669407844543457,"0.0014224052429199219,0.002726316452026367","0.006590604782104492,0.015052080154418945"
