Times CreateTxGen,Times VerifyTx,Times TxResponse
0.01860642433166504,,
0.015435934066772461,0.0014567375183105469,0.019575119018554688
0.01529240608215332,0.0029087066650390625,0.015546798706054688
0.013847589492797852,0.002923727035522461,0.015128135681152344
0.015459299087524414,0.0013616085052490234,0.01499319076538086
0.01537466049194336,0.003113985061645508,0.015052080154418945
0.015129566192626953,0.0028731822967529297,0.014754295349121094
0.015264034271240234,0.0029566287994384766,0.015436172485351562
0.006714344024658203,0.0013089179992675781,0.015503644943237305
0.015036582946777344,0.0024042129516601562,0.006643056869506836
0.0067596435546875,,
0.006776094436645508,0.0011706352233886719,0.015024185180664062
0.006799221038818359,0.0012583732604980469,0.0065996646881103516
0.006642341613769531,0.0028836727142333984,0.006587982177734375
0.015271425247192383,0.0014061927795410156,0.006646394729614258
0.006644010543823242,0.001425027847290039,0.014547348022460938
0.006824493408203125,,
0.006750822067260742,,
0.0067522525787353516,0.0028879642486572266,0.01328730583190918
0.00667881965637207,0.0013659000396728516,0.015056610107421875
0.006764411926269531,0.0012881755828857422,0.006579399108886719
0.007238864898681641,0.0013885498046875,0.01498723030090332
0.015096902847290039,0.0026917457580566406,0.014889001846313477
0.01510477066040039,0.002734661102294922,0.006514072418212891
0.006902933120727539,0.0014181137084960938,0.006708621978759766
0.015015125274658203,0.0021114349365234375,0.014427900314331055
0.006714820861816406,0.0012173652648925781,0.006635189056396484
0.015026092529296875,0.002491474151611328,0.006518125534057617
0.006673336029052734,0.0012857913970947266,0.006938934326171875
0.006669044494628906,0.0012934207916259766,0.0066432952880859375
0.006967782974243164,,
0.006804227828979492,0.0013048648834228516,0.006703853607177734
0.006730318069458008,0.0028455257415771484,0.0065271854400634766
0.006693363189697266,0.001478433609008789,0.006624698638916016
0.0066852569580078125,0.0013685226440429688,0.013286113739013672
0.006696939468383789,0.0012600421905517578,0.0065534114837646484
0.006639003753662109,0.0012881755828857422,0.006597280502319336
0.015370607376098633,0.002671480178833008,0.006585121154785156
0.015273094177246094,0.0027246475219726562,0.011400222778320312
0.006730318069458008,0.0013723373413085938,0.00666356086730957
0.015251636505126953,0.0026268959045410156,0.00661158561706543
0.006640911102294922,0.0013000965118408203,0.015014410018920898
0.006755352020263672,0.0012583732604980469,0.014872312545776367
0.015230417251586914,0.0014574527740478516,0.006632089614868164
0.015242576599121094,0.002774477005004883,0.006690025329589844
0.015248775482177734,0.0014722347259521484,0.006826639175415039
0.006691694259643555,0.002904653549194336,0.00666356086730957
0.0067596435546875,,
0.006730556488037109,0.0011525154113769531,0.006613492965698242
0.015233993530273438,0.0029087066650390625,0.006685733795166016
0.006737709045410156,0.0011553764343261719,0.015006542205810547
0.00677037239074707,0.0011701583862304688,0.006526947021484375
0.006788015365600586,0.0013148784637451172,0.015052080154418945
0.006608247756958008,0.0013320446014404297,0.006749629974365234
0.0067138671875,0.0012731552124023438,0.006584882736206055
0.01523137092590332,0.002755403518676758,0.015073776245117188
0.015376567840576172,0.002160787582397461,0.015130758285522461
0.0066297054290771484,0.0027506351470947266,0.0065746307373046875
0.006725788116455078,0.0013086795806884766,0.00655817985534668
0.006623744964599609,0.0012774467468261719,0.014938116073608398
0.015159845352172852,0.0026831626892089844,0.014893531799316406
0.015252351760864258,0.0014498233795166016,0.015131473541259766
0.006731986999511719,0.0011546611785888672,0.006549358367919922
0.006778240203857422,0.0011730194091796875,0.006742954254150391
0.00687098503112793,0.0013453960418701172,0.006575584411621094
0.006624460220336914,0.0028846263885498047,0.01483464241027832
0.015067100524902344,0.001360177993774414,0.0067064762115478516
0.006666898727416992,0.0013759136199951172,0.0065915584564208984
0.015153646469116211,0.002686738967895508,0.006611824035644531
0.015061616897583008,0.0027320384979248047,0.014861583709716797
0.006753444671630859,0.0011582374572753906,0.00665283203125
0.006742238998413086,,
0.006712436676025391,,
0.0067064762115478516,0.0015001296997070312,0.01500248908996582
0.0067212581634521484,0.0014388561248779297,0.015080451965332031
0.014616966247558594,0.00139617919921875,0.006730318069458008
0.0067331790924072266,0.0028870105743408203,0.006573915481567383
0.015355587005615234,0.0025599002838134766,0.01489400863647461
0.006697654724121094,0.0013020038604736328,0.015102624893188477
0.015201330184936523,0.0026564598083496094,0.015149831771850586
0.00672459602355957,,
0.006731271743774414,,
0.006675243377685547,0.0012290477752685547,0.006523847579956055
0.006631612777709961,0.0014417171478271484,0.006728649139404297
0.015240192413330078,0.0027055740356445312,0.006610393524169922
0.006872653961181641,0.0014185905456542969,0.00656890869140625
0.006710529327392578,0.0011501312255859375,0.006627082824707031
0.014644861221313477,0.002408266067504883,0.006584644317626953
0.015293598175048828,0.0027151107788085938,0.0066525936126708984
0.014908075332641602,0.002315044403076172,0.006655693054199219
0.015275239944458008,0.0028276443481445312,0.015761375427246094
0.00664067268371582,0.0014429092407226562,0.006598472595214844
0.006909847259521484,0.0013060569763183594,0.015085220336914062
0.015151262283325195,0.0028426647186279297,0.016666173934936523
0.0067293643951416016,0.0012555122375488281,0.006694793701171875
0.006735086441040039,0.0013580322265625,0.0066606998443603516
0.0066263675689697266,0.0013632774353027344,0.00667119026184082
0.006739377975463867,0.0013489723205566406,0.012847661972045898
0.006740570068359375,0.0012156963348388672,0.015165567398071289
0.01614546775817871,0.0014541149139404297,0.006598949432373047
